Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
56,No,Non-Travel,Sales,42,1,Technical Degree,1,2762,Female,3,Manufacturing Director,Single,55740,1,Y,,18,8,3,28,9,11,0,10
26,No,Non-Travel,Research & Development,64,3,Medical,1,2763,Male,3,Research Scientist,Married,156780,3,Y,,25,8,2,18,9,33,14,8
59,Yes,Travel_Rarely,Sales,33,1,Life Sciences,1,2764,Female,5,Research Director,Single,51850,5,Y,,19,8,2,33,3,16,13,1
62,No,Travel_Frequently,Research & Development,44,3,Marketing,1,2765,Female,1,Laboratory Technician,Single,77270,0,Y,,25,8,2,26,5,22,2,8
27,No,Travel_Frequently,Research & Development,57,1,Technical Degree,1,2766,Male,3,Research Director,Single,129650,9,N,,25,8,3,5,9,31,3,5
30,No,Non-Travel,Sales,24,1,Marketing,1,2767,Male,1,Research Scientist,Divorced,47090,6,Y,,21,8,3,11,4,17,10,6
24,Yes,Travel_Frequently,Human Resources,61,4,Human Resources,1,2768,Male,4,Laboratory Technician,Single,16870,9,N,,21,8,2,10,0,30,3,1
31,Yes,Travel_Frequently,Human Resources,53,5,Other,1,2769,Male,2,Manager,Married,33200,6,N,,20,8,1,18,2,16,0,7
27,Yes,Travel_Frequently,Research & Development,44,5,Technical Degree,1,2770,Female,1,Laboratory Technician,Divorced,50370,4,N,,24,8,3,18,9,30,4,1
64,Yes,Travel_Frequently,Human Resources,25,2,Life Sciences,1,2771,Female,5,Sales Executive,Single,32640,9,N,,14,8,0,32,4,11,12,2
21,Yes,Non-Travel,Human Resources,64,3,Life Sciences,1,2772,Female,5,Manager,Married,92650,4,Y,,15,8,3,13,5,26,12,4
65,Yes,Non-Travel,Research & Development,54,5,Marketing,1,2773,Female,5,Laboratory Technician,Single,113500,4,Y,,14,8,0,11,9,31,12,0
19,No,Travel_Frequently,Human Resources,28,1,Medical,1,2774,Male,4,Sales Executive,Married,168650,8,N,,22,8,3,15,7,23,4,9
33,Yes,Non-Travel,Research & Development,49,2,Marketing,1,2775,Male,2,Manufacturing Director,Married,159200,0,Y,,21,8,3,21,1,27,11,0
48,No,Travel_Frequently,Sales,28,2,Other,1,2776,Male,4,Research Director,Single,175270,9,N,,19,8,1,30,7,14,8,6
52,Yes,Non-Travel,Research & Development,24,5,Other,1,2777,Female,2,Laboratory Technician,Single,178240,6,N,,22,8,2,10,4,33,4,1
28,Yes,Travel_Rarely,Human Resources,47,3,Human Resources,1,2778,Male,3,Research Scientist,Single,196340,3,N,,23,8,2,20,1,10,7,1
28,Yes,Travel_Frequently,Research & Development,20,4,Life Sciences,1,2779,Male,3,Research Director,Single,129640,7,N,,24,8,3,12,9,35,3,3
45,No,Travel_Frequently,Sales,49,1,Life Sciences,1,2780,Female,2,Laboratory Technician,Married,143340,4,Y,,17,8,3,5,1,18,4,7
45,No,Travel_Frequently,Human Resources,52,5,Life Sciences,1,2781,Female,1,Sales Executive,Married,26650,8,Y,,21,8,0,25,5,2,11,10
57,No,Travel_Rarely,Sales,32,2,Human Resources,1,2782,Female,2,Research Scientist,Single,12190,6,Y,,24,8,2,22,6,27,9,9
19,Yes,Travel_Rarely,Human Resources,36,5,Human Resources,1,2783,Male,1,Laboratory Technician,Single,195490,5,Y,,20,8,1,39,7,31,1,10
34,Yes,Travel_Frequently,Human Resources,50,2,Human Resources,1,2784,Female,1,Sales Executive,Single,40780,8,Y,,22,8,3,38,9,1,11,9
34,Yes,Non-Travel,Research & Development,35,3,Marketing,1,2785,Male,2,Laboratory Technician,Single,196170,4,N,,15,8,1,32,3,13,10,1
51,Yes,Travel_Frequently,Human Resources,31,1,Human Resources,1,2786,Male,4,Research Scientist,Divorced,189590,3,Y,,22,8,1,18,5,11,7,4
28,No,Travel_Rarely,Sales,41,5,Medical,1,2787,Male,4,Research Scientist,Married,176040,2,N,,12,8,1,9,4,11,4,7
20,Yes,Non-Travel,Research & Development,35,5,Medical,1,2788,Female,4,Research Director,Divorced,58780,5,Y,,18,8,2,12,0,31,0,0
58,No,Non-Travel,Research & Development,59,5,Other,1,2789,Male,2,Sales Executive,Married,41460,8,Y,,14,8,2,19,2,7,0,6
49,Yes,Non-Travel,Sales,51,1,Human Resources,1,2790,Male,4,Laboratory Technician,Married,10000,4,N,,24,8,2,31,0,15,7,1
61,No,Travel_Rarely,Human Resources,51,5,Other,1,2791,Female,4,Laboratory Technician,Divorced,173890,6,Y,,21,8,1,8,4,20,13,7
51,No,Non-Travel,Human Resources,61,1,Marketing,1,2792,Male,4,Laboratory Technician,Single,32390,2,Y,,21,8,1,21,7,18,0,2
48,No,Travel_Frequently,Research & Development,49,3,Life Sciences,1,2793,Female,1,Laboratory Technician,Divorced,74270,4,Y,,19,8,0,27,6,9,5,9
46,No,Non-Travel,Human Resources,60,4,Life Sciences,1,2794,Male,3,Sales Executive,Divorced,199770,5,Y,,17,8,1,19,8,27,2,3
40,Yes,Travel_Rarely,Research & Development,38,5,Marketing,1,2795,Female,2,Laboratory Technician,Divorced,168270,6,Y,,18,8,1,31,7,11,11,7
64,No,Non-Travel,Sales,19,1,Technical Degree,1,2796,Female,2,Manufacturing Director,Divorced,85630,7,Y,,24,8,3,28,3,20,10,1
45,Yes,Travel_Frequently,Research & Development,20,4,Technical Degree,1,2797,Female,1,Manufacturing Director,Divorced,177790,3,Y,,17,8,1,40,6,4,10,4
64,Yes,Travel_Rarely,Research & Development,27,4,Human Resources,1,2798,Male,1,Manager,Married,148950,8,Y,,18,8,0,1,9,27,8,7
59,Yes,Travel_Rarely,Human Resources,49,1,Technical Degree,1,2799,Female,1,Laboratory Technician,Single,25140,5,N,,16,8,3,17,1,11,9,7
54,No,Travel_Frequently,Sales,47,5,Other,1,2800,Female,1,Research Director,Single,33660,0,N,,24,8,2,15,7,15,7,7
21,Yes,Travel_Rarely,Human Resources,26,2,Human Resources,1,2801,Female,2,Sales Executive,Divorced,182250,4,Y,,14,8,1,9,0,35,6,6
64,Yes,Travel_Rarely,Sales,41,2,Human Resources,1,2802,Male,3,Manufacturing Director,Divorced,168220,7,N,,23,8,0,22,7,13,15,1
18,No,Travel_Rarely,Human Resources,65,1,Technical Degree,1,2803,Female,2,Manufacturing Director,Divorced,176010,2,N,,25,8,2,21,2,30,3,10
46,No,Travel_Rarely,Research & Development,41,5,Other,1,2804,Female,2,Research Scientist,Single,56880,5,Y,,11,8,3,18,8,5,12,1
45,No,Travel_Frequently,Research & Development,41,2,Other,1,2805,Female,5,Research Director,Divorced,193470,0,Y,,21,8,2,33,5,31,2,5
61,Yes,Non-Travel,Sales,49,2,Medical,1,2806,Female,1,Research Director,Single,133240,8,Y,,19,8,3,37,5,19,14,7
58,Yes,Non-Travel,Sales,46,3,Other,1,2807,Female,1,Manager,Single,67870,6,N,,24,8,0,23,1,12,14,9
63,Yes,Travel_Rarely,Sales,55,5,Life Sciences,1,2808,Female,1,Manufacturing Director,Married,128520,4,Y,,22,8,1,31,9,31,12,7
51,No,Travel_Rarely,Human Resources,42,4,Other,1,2809,Male,3,Sales Executive,Divorced,151870,5,Y,,22,8,1,24,0,21,5,1
26,No,Travel_Rarely,Human Resources,20,5,Human Resources,1,2810,Female,5,Sales Executive,Single,56900,6,N,,11,8,0,23,2,19,2,1
51,Yes,Non-Travel,Research & Development,22,4,Technical Degree,1,2811,Male,2,Laboratory Technician,Single,190400,4,Y,,16,8,1,4,7,34,14,3
26,Yes,Non-Travel,Human Resources,37,2,Marketing,1,2812,Female,1,Research Scientist,Divorced,18260,8,Y,,18,8,2,3,5,20,11,3
27,No,Travel_Rarely,Sales,51,4,Other,1,2813,Male,2,Sales Executive,Married,12640,9,Y,,17,8,3,38,2,25,5,0
48,No,Travel_Frequently,Research & Development,28,1,Life Sciences,1,2814,Female,3,Manager,Single,197890,0,Y,,20,8,1,22,9,32,10,9
43,No,Travel_Frequently,Sales,27,2,Medical,1,2815,Male,5,Laboratory Technician,Married,113810,8,N,,21,8,2,23,0,10,3,1
62,Yes,Travel_Frequently,Human Resources,40,1,Technical Degree,1,2816,Male,1,Manufacturing Director,Married,30020,2,Y,,19,8,3,1,0,16,7,7
55,Yes,Travel_Frequently,Research & Development,61,3,Technical Degree,1,2817,Male,1,Research Scientist,Divorced,70580,4,Y,,16,8,0,35,4,17,12,4
54,No,Non-Travel,Research & Development,23,3,Marketing,1,2818,Female,3,Research Scientist,Divorced,30340,4,N,,24,8,2,23,9,3,11,0
36,No,Travel_Rarely,Sales,24,5,Technical Degree,1,2819,Male,2,Research Scientist,Married,12740,4,Y,,25,8,0,11,4,22,6,1
45,Yes,Travel_Rarely,Research & Development,53,5,Human Resources,1,2820,Female,2,Laboratory Technician,Married,18260,8,Y,,19,8,2,6,5,25,2,4
53,Yes,Travel_Frequently,Sales,57,4,Technical Degree,1,2821,Female,2,Laboratory Technician,Married,89850,9,N,,24,8,1,28,7,9,6,0
58,No,Travel_Frequently,Research & Development,20,1,Other,1,2822,Male,3,Sales Executive,Single,145250,3,Y,,15,8,0,19,9,24,13,1
29,Yes,Travel_Frequently,Research & Development,34,5,Human Resources,1,2823,Female,2,Sales Executive,Divorced,24410,6,N,,17,8,1,18,9,12,9,3
54,Yes,Travel_Rarely,Human Resources,45,2,Marketing,1,2824,Female,4,Manager,Married,107930,7,Y,,22,8,3,39,9,4,3,9
53,No,Travel_Rarely,Sales,54,3,Technical Degree,1,2825,Female,5,Manufacturing Director,Married,159380,8,N,,22,8,3,5,9,6,0,6
36,No,Travel_Rarely,Sales,37,3,Marketing,1,2826,Female,3,Laboratory Technician,Divorced,151840,3,N,,18,8,0,29,3,35,14,2
24,Yes,Travel_Frequently,Sales,27,4,Marketing,1,2827,Male,3,Research Director,Divorced,11480,6,Y,,18,8,3,9,5,29,8,4
26,Yes,Travel_Frequently,Human Resources,24,4,Other,1,2828,Female,1,Sales Executive,Married,117340,8,N,,16,8,1,8,8,29,2,10
63,Yes,Travel_Rarely,Research & Development,19,3,Medical,1,2829,Male,2,Manufacturing Director,Single,83950,7,N,,16,8,0,7,5,6,1,7
47,Yes,Travel_Rarely,Sales,43,4,Medical,1,2830,Female,4,Research Director,Married,141720,4,N,,12,8,1,24,4,26,15,9
24,No,Travel_Rarely,Research & Development,40,2,Medical,1,2831,Female,5,Sales Executive,Divorced,86340,7,N,,12,8,2,26,3,17,13,0
57,Yes,Non-Travel,Research & Development,64,3,Technical Degree,1,2832,Male,2,Sales Executive,Divorced,36310,8,N,,13,8,1,37,7,12,6,10
45,No,Travel_Frequently,Sales,51,2,Life Sciences,1,2833,Female,5,Sales Executive,Divorced,24750,9,Y,,16,8,0,18,8,1,13,5
21,Yes,Non-Travel,Sales,22,3,Medical,1,2834,Female,4,Sales Executive,Married,80930,0,N,,23,8,3,36,2,9,6,8
61,Yes,Travel_Rarely,Human Resources,58,5,Technical Degree,1,2835,Female,4,Research Director,Married,127920,5,Y,,22,8,0,19,7,24,0,3
19,No,Travel_Frequently,Sales,50,3,Marketing,1,2836,Male,5,Research Director,Married,183350,3,Y,,24,8,0,23,8,19,4,6
36,Yes,Non-Travel,Research & Development,38,2,Other,1,2837,Female,5,Research Scientist,Married,101960,7,N,,12,8,2,20,2,25,15,2
35,Yes,Travel_Rarely,Human Resources,55,4,Technical Degree,1,2838,Female,4,Manager,Divorced,56490,3,Y,,22,8,2,40,7,2,2,4
43,No,Non-Travel,Sales,25,4,Life Sciences,1,2839,Male,4,Research Director,Divorced,37160,8,Y,,24,8,0,16,0,14,14,6
53,Yes,Travel_Rarely,Human Resources,38,5,Life Sciences,1,2840,Female,3,Research Scientist,Divorced,163370,1,N,,18,8,0,27,2,16,7,2
27,No,Travel_Frequently,Sales,24,2,Human Resources,1,2841,Male,3,Manager,Single,74620,1,Y,,20,8,2,10,2,35,9,3
34,Yes,Travel_Frequently,Human Resources,32,1,Marketing,1,2842,Male,1,Manufacturing Director,Single,105360,3,N,,25,8,0,6,7,0,1,3
32,Yes,Travel_Rarely,Research & Development,19,3,Medical,1,2843,Female,4,Research Director,Divorced,92830,0,Y,,13,8,2,29,8,4,1,5
29,No,Travel_Rarely,Sales,37,5,Life Sciences,1,2844,Female,4,Research Director,Divorced,84190,8,N,,17,8,3,20,3,17,13,6
22,No,Travel_Rarely,Research & Development,65,1,Medical,1,2845,Female,1,Laboratory Technician,Married,185360,9,Y,,21,8,2,14,2,10,8,1
21,No,Non-Travel,Research & Development,46,5,Medical,1,2846,Female,1,Sales Executive,Divorced,59850,1,N,,15,8,3,19,5,30,3,1
64,Yes,Travel_Rarely,Sales,40,3,Medical,1,2847,Male,4,Manager,Divorced,18180,8,Y,,13,8,2,19,8,9,8,5
43,No,Non-Travel,Human Resources,52,3,Marketing,1,2848,Male,4,Research Director,Single,122550,3,Y,,22,8,2,34,3,33,0,0
55,No,Travel_Rarely,Research & Development,38,4,Marketing,1,2849,Male,3,Manager,Married,62240,8,Y,,15,8,3,4,2,20,11,9
45,Yes,Non-Travel,Research & Development,33,2,Other,1,2850,Female,4,Manager,Divorced,146890,3,N,,23,8,0,35,0,6,4,8
60,No,Travel_Rarely,Sales,52,1,Technical Degree,1,2851,Female,1,Sales Executive,Single,79670,1,Y,,12,8,1,9,1,22,1,7
21,Yes,Travel_Frequently,Sales,31,4,Medical,1,2852,Male,2,Sales Executive,Married,197990,7,N,,21,8,2,23,9,32,13,1
43,Yes,Travel_Rarely,Research & Development,59,1,Marketing,1,2853,Female,5,Manufacturing Director,Married,179310,6,Y,,16,8,3,10,8,22,0,1
42,Yes,Travel_Frequently,Sales,54,2,Human Resources,1,2854,Male,1,Research Director,Married,12620,9,N,,21,8,0,29,9,21,11,3
34,Yes,Travel_Rarely,Human Resources,20,4,Technical Degree,1,2855,Male,1,Research Director,Single,113580,4,Y,,20,8,0,32,8,21,4,10
39,Yes,Non-Travel,Human Resources,27,5,Human Resources,1,2856,Male,5,Laboratory Technician,Single,36410,0,N,,11,8,2,22,6,17,4,5
48,No,Non-Travel,Research & Development,31,5,Medical,1,2857,Female,1,Research Scientist,Married,133940,1,Y,,11,8,3,28,9,1,13,6
51,Yes,Travel_Frequently,Human Resources,33,2,Technical Degree,1,2858,Female,3,Laboratory Technician,Single,147140,8,Y,,17,8,1,6,6,0,3,10
32,No,Travel_Frequently,Sales,62,4,Human Resources,1,2859,Female,5,Manager,Single,13280,2,Y,,13,8,0,5,4,4,4,10
26,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,2860,Male,4,Research Director,Single,26140,0,N,,24,8,3,17,4,27,12,6
59,No,Travel_Frequently,Sales,19,1,Other,1,2861,Female,1,Research Director,Single,142350,1,N,,20,8,3,9,9,19,12,10
26,No,Non-Travel,Human Resources,63,1,Human Resources,1,2862,Female,3,Laboratory Technician,Divorced,116300,8,Y,,25,8,1,39,2,1,13,3
29,No,Travel_Frequently,Research & Development,39,5,Marketing,1,2863,Male,3,Research Scientist,Single,140960,5,Y,,16,8,2,17,8,3,0,8
60,No,Non-Travel,Research & Development,19,1,Technical Degree,1,2864,Male,3,Manager,Divorced,102980,4,N,,16,8,1,30,7,18,14,1
25,No,Travel_Frequently,Research & Development,64,2,Human Resources,1,2865,Female,3,Research Director,Divorced,150240,4,Y,,12,8,1,5,4,5,2,5
30,Yes,Travel_Frequently,Sales,29,4,Medical,1,2866,Male,1,Manufacturing Director,Single,133300,9,Y,,24,8,2,26,9,18,12,5
55,Yes,Travel_Frequently,Human Resources,60,4,Human Resources,1,2867,Female,5,Research Scientist,Married,195220,7,N,,13,8,2,3,0,32,10,6
54,Yes,Travel_Frequently,Research & Development,65,3,Life Sciences,1,2868,Female,1,Sales Executive,Divorced,135030,1,N,,18,8,3,3,9,0,11,1
42,Yes,Non-Travel,Sales,31,2,Marketing,1,2869,Female,4,Sales Executive,Divorced,12780,4,N,,17,8,1,30,5,9,13,9
36,Yes,Non-Travel,Sales,52,3,Medical,1,2870,Female,2,Sales Executive,Divorced,160570,0,N,,19,8,0,6,6,17,9,3
62,No,Travel_Rarely,Human Resources,30,4,Technical Degree,1,2871,Female,2,Sales Executive,Divorced,140240,9,Y,,23,8,1,36,7,17,2,10
49,Yes,Travel_Rarely,Research & Development,37,5,Marketing,1,2872,Male,3,Sales Executive,Single,111110,0,N,,22,8,0,17,4,11,13,5
28,Yes,Travel_Frequently,Human Resources,63,1,Medical,1,2873,Female,3,Manager,Single,131880,7,N,,20,8,2,22,7,21,7,9
30,Yes,Non-Travel,Sales,25,3,Life Sciences,1,2874,Male,1,Research Director,Married,17680,5,N,,25,8,2,2,0,3,12,1
52,No,Travel_Rarely,Sales,21,4,Other,1,2875,Female,5,Manager,Married,31170,3,Y,,22,8,3,35,3,23,4,6
32,Yes,Non-Travel,Sales,39,4,Medical,1,2876,Female,1,Manufacturing Director,Married,112960,7,N,,14,8,2,28,1,6,10,4
30,No,Non-Travel,Research & Development,51,4,Marketing,1,2877,Male,5,Sales Executive,Divorced,135680,8,Y,,15,8,1,13,3,10,1,3
23,No,Travel_Frequently,Research & Development,20,1,Medical,1,2878,Female,4,Manufacturing Director,Divorced,63960,2,N,,25,8,1,10,6,28,7,1
38,No,Travel_Rarely,Human Resources,61,4,Medical,1,2879,Female,5,Manufacturing Director,Married,21950,8,N,,25,8,1,14,7,33,6,1
51,No,Travel_Rarely,Human Resources,20,1,Other,1,2880,Male,4,Research Director,Married,36480,4,Y,,22,8,2,19,0,15,10,2
55,Yes,Travel_Rarely,Sales,51,1,Marketing,1,2881,Female,4,Laboratory Technician,Married,82440,9,N,,21,8,2,20,8,17,12,0
35,Yes,Travel_Rarely,Human Resources,21,5,Human Resources,1,2882,Male,1,Manager,Married,83110,2,Y,,15,8,1,8,4,10,6,10
38,No,Non-Travel,Research & Development,64,4,Technical Degree,1,2883,Female,5,Manufacturing Director,Single,148820,7,N,,25,8,1,31,1,2,3,10
54,No,Travel_Rarely,Research & Development,62,5,Life Sciences,1,2884,Male,2,Research Director,Married,66310,7,N,,21,8,0,2,0,8,15,9
44,No,Non-Travel,Sales,61,4,Marketing,1,2885,Female,5,Research Director,Divorced,55790,7,N,,19,8,2,31,1,31,9,8
40,Yes,Travel_Rarely,Research & Development,56,4,Human Resources,1,2886,Male,4,Research Director,Married,173580,0,N,,15,8,0,17,8,22,8,5
32,No,Travel_Frequently,Research & Development,44,2,Other,1,2887,Male,5,Laboratory Technician,Married,60950,3,N,,24,8,1,1,8,0,14,2
56,Yes,Travel_Rarely,Sales,47,5,Other,1,2888,Female,5,Research Director,Married,61270,4,Y,,12,8,3,23,7,20,1,2
28,Yes,Non-Travel,Research & Development,46,2,Medical,1,2889,Male,2,Research Director,Single,42570,5,N,,14,8,2,7,8,32,8,4
48,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,2890,Female,4,Manager,Single,142990,2,N,,16,8,3,21,0,33,9,0
30,No,Travel_Rarely,Research & Development,53,1,Technical Degree,1,2891,Male,1,Manufacturing Director,Single,179140,1,N,,20,8,1,30,0,7,5,0
52,No,Travel_Frequently,Sales,29,5,Other,1,2892,Male,3,Laboratory Technician,Married,62290,0,Y,,19,8,0,15,4,17,8,8
42,Yes,Travel_Rarely,Sales,20,1,Other,1,2893,Female,5,Manufacturing Director,Married,108330,6,Y,,12,8,1,28,9,27,5,2
38,Yes,Travel_Frequently,Sales,63,2,Life Sciences,1,2894,Female,2,Manager,Divorced,108030,6,Y,,13,8,0,27,1,20,14,2
24,Yes,Travel_Rarely,Human Resources,52,4,Marketing,1,2895,Female,5,Laboratory Technician,Single,108800,9,N,,17,8,1,31,0,15,13,10
27,Yes,Travel_Frequently,Research & Development,22,2,Other,1,2896,Male,2,Sales Executive,Single,192590,6,N,,21,8,0,4,7,19,13,2
24,Yes,Non-Travel,Human Resources,51,4,Medical,1,2897,Male,5,Manager,Single,99810,8,N,,16,8,1,6,9,35,4,8
20,No,Travel_Frequently,Research & Development,52,5,Marketing,1,2898,Female,4,Research Scientist,Divorced,104980,2,N,,21,8,3,8,0,7,7,6
50,No,Non-Travel,Sales,24,1,Technical Degree,1,2899,Male,3,Research Director,Divorced,142540,6,Y,,20,8,1,36,8,21,3,6
44,Yes,Travel_Rarely,Human Resources,37,3,Life Sciences,1,2900,Female,1,Sales Executive,Single,151260,2,Y,,23,8,3,27,6,0,5,1
20,Yes,Travel_Rarely,Sales,58,4,Medical,1,2901,Male,4,Sales Executive,Single,127510,2,Y,,11,8,2,26,8,18,2,6
53,Yes,Non-Travel,Research & Development,60,4,Life Sciences,1,2902,Male,3,Sales Executive,Single,105160,0,Y,,24,8,3,37,7,1,14,9
63,Yes,Travel_Frequently,Research & Development,27,5,Human Resources,1,2903,Female,2,Manager,Divorced,23390,7,Y,,17,8,1,27,5,13,7,8
27,Yes,Travel_Frequently,Research & Development,27,5,Medical,1,2904,Female,2,Research Scientist,Divorced,63430,8,Y,,12,8,1,40,8,29,14,3
41,Yes,Travel_Frequently,Sales,38,3,Marketing,1,2905,Male,1,Sales Executive,Married,96280,7,N,,11,8,3,30,6,23,0,10
53,No,Travel_Frequently,Sales,63,1,Life Sciences,1,2906,Female,5,Research Director,Single,62660,7,N,,16,8,2,40,4,35,15,10
55,Yes,Travel_Frequently,Human Resources,21,2,Other,1,2907,Male,1,Research Director,Divorced,128760,2,N,,17,8,3,9,3,7,0,7
61,No,Travel_Rarely,Research & Development,56,4,Marketing,1,2908,Female,5,Manager,Single,22900,3,Y,,11,8,2,4,1,30,10,8
36,Yes,Non-Travel,Human Resources,28,2,Marketing,1,2909,Female,4,Manager,Married,149800,5,Y,,24,8,0,40,3,19,1,7
27,Yes,Travel_Rarely,Research & Development,37,3,Human Resources,1,2910,Male,2,Manufacturing Director,Single,197960,4,Y,,11,8,2,6,3,16,6,9
44,Yes,Travel_Rarely,Sales,51,1,Technical Degree,1,2911,Male,1,Research Scientist,Divorced,172740,9,Y,,18,8,2,28,2,29,3,1
36,Yes,Travel_Frequently,Research & Development,61,3,Human Resources,1,2912,Male,2,Manager,Married,53600,3,N,,22,8,2,33,3,35,14,9
51,Yes,Travel_Rarely,Sales,53,1,Marketing,1,2913,Male,2,Sales Executive,Divorced,137380,0,N,,17,8,2,6,5,19,14,3
41,Yes,Non-Travel,Sales,41,2,Marketing,1,2914,Female,3,Laboratory Technician,Single,99600,7,N,,17,8,3,6,1,29,15,2
47,Yes,Travel_Rarely,Human Resources,45,4,Other,1,2915,Female,5,Manager,Divorced,191680,3,N,,12,8,3,38,4,23,4,8
18,No,Travel_Rarely,Research & Development,35,1,Human Resources,1,2916,Female,5,Manager,Single,129830,3,Y,,14,8,1,32,4,8,14,6
53,Yes,Travel_Rarely,Research & Development,52,1,Technical Degree,1,2917,Male,1,Laboratory Technician,Divorced,60470,8,Y,,14,8,2,3,3,7,11,5
62,Yes,Travel_Frequently,Research & Development,30,5,Marketing,1,2918,Female,2,Research Scientist,Divorced,56290,0,Y,,22,8,3,28,4,22,9,4
41,No,Travel_Rarely,Research & Development,44,5,Other,1,2919,Female,2,Research Director,Married,186980,0,N,,21,8,0,16,9,26,15,10
35,Yes,Travel_Rarely,Research & Development,49,1,Technical Degree,1,2920,Female,5,Research Director,Married,59330,5,N,,24,8,0,25,9,7,5,2
38,Yes,Travel_Rarely,Research & Development,27,2,Technical Degree,1,2921,Female,1,Research Scientist,Single,193730,7,N,,21,8,2,27,7,8,8,8
49,Yes,Non-Travel,Sales,37,1,Other,1,2922,Female,2,Sales Executive,Single,166670,6,N,,11,8,1,2,7,15,9,6
30,No,Travel_Rarely,Human Resources,29,2,Marketing,1,2923,Female,1,Manufacturing Director,Single,70050,1,N,,25,8,3,18,8,21,6,1
37,No,Travel_Frequently,Research & Development,39,4,Human Resources,1,2924,Female,4,Manager,Divorced,53980,9,Y,,23,8,3,33,4,17,4,3
45,No,Travel_Rarely,Sales,20,4,Other,1,2925,Female,4,Research Director,Divorced,92950,9,N,,18,8,2,38,0,11,11,3
52,No,Travel_Rarely,Human Resources,36,1,Other,1,2926,Female,1,Research Scientist,Single,192410,7,N,,12,8,3,18,3,9,9,2
60,Yes,Travel_Frequently,Research & Development,55,5,Other,1,2927,Male,1,Laboratory Technician,Married,34060,6,Y,,21,8,0,13,2,19,6,6
38,Yes,Travel_Frequently,Human Resources,32,3,Life Sciences,1,2928,Female,1,Manufacturing Director,Divorced,88260,9,Y,,12,8,2,25,9,18,1,0
54,Yes,Travel_Rarely,Sales,55,2,Life Sciences,1,2929,Male,4,Sales Executive,Single,62950,6,N,,13,8,3,34,5,5,13,2
27,No,Travel_Frequently,Sales,26,5,Life Sciences,1,2930,Male,4,Research Director,Married,148450,7,N,,12,8,3,2,6,24,13,0
43,No,Travel_Rarely,Human Resources,49,2,Marketing,1,2931,Male,3,Laboratory Technician,Divorced,67640,8,Y,,11,8,0,38,4,17,12,10
26,Yes,Travel_Frequently,Sales,31,4,Marketing,1,2932,Female,2,Manufacturing Director,Divorced,174860,1,N,,25,8,1,37,3,2,9,7
19,Yes,Travel_Frequently,Human Resources,48,3,Life Sciences,1,2933,Female,2,Research Director,Divorced,24410,6,N,,22,8,2,8,4,3,10,10
56,No,Travel_Rarely,Human Resources,59,1,Marketing,1,2934,Male,3,Sales Executive,Married,64210,4,Y,,25,8,1,33,1,9,15,1
40,Yes,Travel_Rarely,Human Resources,35,3,Life Sciences,1,2935,Male,5,Research Scientist,Divorced,87030,8,N,,23,8,0,13,0,9,12,9
